No compte;Date;Operation
05000916185;24/06/2021;51,43
05000916185;31/07/2021;175,75
05000916185;21/07/2021;87,61
05000916185;17/06/2021;114,97
05000916185;06/07/2021;26,48
05000916185;08/07/2021;88,43
05000916185;29/06/2021;139,88
05000916185;28/06/2021;139,88
05000913543;26/06/2021;83,48
05000913543;02/07/2021;150,02
05000913543;15/06/2021;130,19
05000913543;27/06/2021;162,34
05000913543;23/06/2021;6,62
05000913543;14/07/2021;124,79
05000913543;03/06/2021;174,40
05000913543;28/06/2021;140,61
05000913543;22/07/2021;109,02
05000913543;15/06/2021;132,84
05000913543;09/06/2021;143,76
05000913543;01/07/2021;85,64
05000913543;04/07/2021;36,40
05000913543;15/06/2021;20,97
05000913543;22/06/2021;119,67
05000913543;11/07/2021;136,76
05000913543;02/06/2021;189,88
05000910662;04/07/2021;116,65
05000910662;23/06/2021;73,96
05000910662;30/07/2021;182,05
05000910662;19/06/2021;96,55
05000910662;19/06/2021;117,34
05000910662;30/06/2021;3,01
05000910662;29/07/2021;48,87
05000910662;17/07/2021;81,67
05000910662;20/06/2021;89,97
05000910662;29/07/2021;76,65
05000910662;22/07/2021;181,06
05000910662;24/07/2021;99,08
05000910662;22/06/2021;124,23
05000910662;10/06/2021;30,30
05000910662;30/07/2021;190,59
05000910662;28/07/2021;112,50
05000910662;30/07/2021;55,38
05000910662;20/06/2021;150,05
05000910662;05/07/2021;194,43
05000910662;19/06/2021;132,36
05000910662;02/07/2021;3,20
05000910662;27/07/2021;29,25
05000910115;05/06/2021;34,32
05000910115;15/07/2021;116,11
05000910115;21/07/2021;81,89
05000910115;05/07/2021;171,01
05000910115;06/06/2021;21,78
05000910115;10/07/2021;85,38
05000910115;15/07/2021;159,56
05000910115;30/07/2021;64,83
05000910115;29/07/2021;3,72
05000910115;09/06/2021;191,48
05000910115;30/06/2021;189,44
05000910115;09/07/2021;79,74
05000910115;26/07/2021;113,52
05000907254;15/06/2021;38,91
05000907254;18/07/2021;175,39
05000907254;17/07/2021;138,70
05000907254;22/07/2021;2,32
05000907254;11/06/2021;78,47
05000907254;25/07/2021;195,41
05000907254;26/07/2021;170,73
05000907254;01/07/2021;167,91
05000907254;15/07/2021;38,60
05000907254;20/07/2021;154,48
05000907254;23/07/2021;25,24
05000907254;08/06/2021;99,91
05000907254;03/06/2021;188,16
05000907254;10/06/2021;125,12
05000907254;14/06/2021;193,28
05000907254;24/06/2021;31,19
05000907254;07/06/2021;57,96
05000907254;29/07/2021;15,71
05000907254;10/06/2021;113,41
05000907254;15/07/2021;87,96
05000907254;29/06/2021;43,55
05000907254;21/06/2021;101,12
05000907254;21/06/2021;139,38
05000907254;19/06/2021;83,78
05000907254;20/07/2021;145,84
05000907254;04/07/2021;75,07
05000907254;12/06/2021;8,69
05000907254;27/06/2021;160,57
05000900993;14/07/2021;155,28
05000900993;26/07/2021;5,14
05000900993;22/06/2021;23,80
05000900993;15/06/2021;119,25
05000900993;02/07/2021;180,90
05000900993;22/07/2021;164,93
05000900993;26/06/2021;31,43
05000900993;22/06/2021;74,11
05000900993;08/07/2021;87,94
05000900993;31/07/2021;177,66
05000900993;03/07/2021;139,26
05000900269;29/07/2021;170,08
05000900269;08/06/2021;187,96
05000900269;04/07/2021;84,32
05000900269;26/07/2021;34,27
05000900269;26/07/2021;59,34
05000900269;14/06/2021;129,47
05000900269;04/06/2021;96,47
05000900269;19/06/2021;67,79
05000900269;04/07/2021;5,98
05000900269;17/06/2021;106,05
05000900269;28/07/2021;68,94
05000900269;01/06/2021;20,19
05000900269;11/07/2021;16,29
05000900269;29/06/2021;159,58
05000900269;11/06/2021;141,88
05000900269;17/07/2021;23,02
05000900269;05/07/2021;17,55
05000900269;30/07/2021;171,49
05000900269;13/06/2021;10,43
05000900269;07/06/2021;39,64
05000898651;18/07/2021;55,01
05000898651;04/06/2021;112,16
05000898651;24/07/2021;61,23
05000898651;14/07/2021;130,79
05000898651;05/07/2021;104,83
05000898651;17/06/2021;75,47
05000898651;12/07/2021;120,94
05000898651;20/07/2021;112,72
05000898651;09/06/2021;68,05
05000898651;28/06/2021;94,28
05000898651;10/06/2021;14,62
05000898651;27/06/2021;47,30
05000898651;17/07/2021;184,65
05000898651;17/07/2021;61,73
05000898651;10/07/2021;135,16
05000898651;27/07/2021;188,53
05000897148;14/07/2021;180,29
05000897148;05/06/2021;57,95
05000897148;10/07/2021;85,48
05000897148;23/07/2021;29,37
05000897148;03/06/2021;191,77
05000897148;10/06/2021;69,32
05000897148;11/07/2021;90,31
05000897148;11/06/2021;61,93
05000897148;04/06/2021;176,40
05000897148;09/06/2021;169,33
05000897148;27/06/2021;131,56
05000897148;19/07/2021;61,15
05000897148;23/07/2021;104,47
05000897148;17/07/2021;21,35
05000897148;21/06/2021;84,92
05000897148;02/07/2021;17,79
05000897148;02/06/2021;188,79
05000897148;21/07/2021;117,88
05000897148;27/06/2021;140,09
05000897148;15/07/2021;160,55
05000897148;17/07/2021;38,55
05000897148;18/06/2021;16,43
05000895958;01/07/2021;3,75
05000895958;20/07/2021;70,73
05000895958;16/06/2021;187,75
05000895958;11/07/2021;63,74
05000895958;16/06/2021;135,29
05000895958;07/06/2021;15,03
05000895958;29/06/2021;14,56
05000895958;26/06/2021;191,34
05000895958;03/06/2021;84,68
05000895958;26/06/2021;183,00
05000895958;01/06/2021;6,80
05000895958;25/07/2021;171,70
05000895958;13/07/2021;10,28
05000895958;07/06/2021;44,23
05000895958;26/07/2021;55,31
05000895958;24/06/2021;106,52
05000895958;24/07/2021;52,03
05000895958;05/07/2021;4,83
05000895958;16/06/2021;145,66
05000895958;13/07/2021;72,30
05000895958;30/07/2021;105,59
05000895958;21/07/2021;116,92
05000895958;18/06/2021;186,68
05000895958;18/06/2021;181,92
05000895958;15/07/2021;53,83
05000895958;05/06/2021;106,53
05000894164;16/07/2021;160,37
05000894164;26/07/2021;56,22
05000894164;06/07/2021;94,42
05000894164;11/07/2021;71,29
05000894164;21/07/2021;55,64
05000894164;22/07/2021;29,98
05000894164;21/06/2021;160,96
05000894164;03/06/2021;143,43
05000894164;25/06/2021;168,73
05000894164;25/07/2021;184,95
05000894164;26/06/2021;72,97
05000894164;09/06/2021;82,50
05000894164;12/06/2021;112,84
05000894164;13/06/2021;87,18
05000894164;16/06/2021;139,01
05000894164;18/06/2021;86,15
05000894164;30/06/2021;33,70
05000894164;27/07/2021;114,04
05000894164;06/06/2021;185,46
05000894164;04/07/2021;42,66
05000894164;11/07/2021;45,38
05000892878;18/06/2021;45,98
05000892878;19/07/2021;143,57
05000892878;18/06/2021;97,87
05000892878;09/07/2021;187,44
05000892878;01/07/2021;26,47
05000892878;02/07/2021;193,84
05000892878;18/07/2021;22,60
05000892878;09/06/2021;175,14
05000892878;01/07/2021;40,54
05000892878;12/06/2021;148,26
05000892878;12/06/2021;180,80
05000892878;06/06/2021;158,24
05000892878;29/07/2021;78,92
05000892878;05/07/2021;34,87
05000892878;07/07/2021;42,61
05000892878;09/07/2021;94,97
05000892878;18/07/2021;156,56
05000892878;05/07/2021;190,06
05000892878;05/07/2021;21,90
05000892878;10/06/2021;172,32
05000892696;17/07/2021;128,01
05000892696;29/07/2021;148,07
05000892696;15/06/2021;165,44
05000892696;15/06/2021;196,68
05000892696;29/06/2021;15,73
05000892696;17/07/2021;100,92
05000892696;07/06/2021;48,26
05000892696;10/07/2021;184,28
05000892696;13/07/2021;124,31
05000892696;21/06/2021;60,30
05000892696;08/07/2021;14,63
05000892696;16/06/2021;171,61
05000892696;13/07/2021;180,08
05000892696;11/06/2021;104,08
05000892696;28/06/2021;153,41
05000892696;03/07/2021;35,81
05000892696;29/07/2021;193,87
05000892696;25/07/2021;117,37
05000892696;07/06/2021;140,56
05000892696;05/06/2021;48,39
05000889557;17/07/2021;12,64
05000889557;09/07/2021;127,90
05000889557;24/07/2021;157,32
05000889557;31/07/2021;68,81
05000889557;15/06/2021;137,63
05000889557;14/07/2021;8,81
05000889557;16/07/2021;17,18
05000889557;09/07/2021;95,10
05000889557;29/06/2021;60,61
05000889557;27/06/2021;68,87
05000889557;01/06/2021;107,27
05000889557;15/06/2021;3,19
05000889557;19/06/2021;125,66
05000889557;15/07/2021;73,15
05000889557;07/07/2021;143,44
05000889557;24/06/2021;80,73
05000889557;22/07/2021;28,29
05000889557;15/06/2021;150,39
05000889557;22/06/2021;195,22
05000889557;07/06/2021;146,04
05000889557;08/07/2021;125,08
05000889557;17/06/2021;126,75
05000889557;24/07/2021;158,64
05000889557;23/07/2021;43,33
05000889557;25/07/2021;151,38
05000889557;21/07/2021;114,14
05000889557;21/07/2021;44,61
05000882030;01/06/2021;180,83
05000882030;24/06/2021;81,62
05000882030;25/06/2021;170,58
05000882030;12/06/2021;157,88
05000882030;10/07/2021;40,08
05000882030;22/07/2021;70,27
05000882030;05/06/2021;25,70
05000882030;30/07/2021;31,06
05000882030;30/06/2021;133,02
05000882030;06/06/2021;180,84
05000882030;15/07/2021;86,86
05000882030;13/07/2021;148,81
05000882030;07/07/2021;28,14
05000882030;07/06/2021;8,79
05000882030;19/07/2021;97,41
05000882030;08/06/2021;121,90
05000882030;11/06/2021;14,52
05000882030;16/06/2021;187,85
05000882030;05/06/2021;123,86
05000882030;03/06/2021;59,72
05000882030;30/07/2021;175,20
05000882030;02/06/2021;45,10
05000882030;20/06/2021;23,72
05000882030;29/07/2021;107,48
05000882030;21/07/2021;36,89
05000877718;02/07/2021;45,57
05000877718;01/06/2021;19,62
05000877718;16/06/2021;169,17
05000877718;23/06/2021;97,74
05000877718;15/07/2021;18,09
05000877718;25/06/2021;194,31
05000877718;05/07/2021;146,93
05000877718;20/06/2021;80,12
05000877718;03/07/2021;168,95
05000877718;13/06/2021;132,52
05000877718;02/06/2021;64,12
05000877718;14/07/2021;189,50
05000877718;17/07/2021;155,70
05000877718;08/07/2021;26,98
05000877718;17/07/2021;152,53
05000877718;07/07/2021;133,11
05000877718;23/07/2021;137,97
05000877718;18/07/2021;164,08
05000877718;26/06/2021;6,47
05000876010;12/07/2021;190,84
05000876010;13/06/2021;49,33
05000876010;22/06/2021;89,63
05000876010;09/06/2021;161,02
05000876010;28/06/2021;30,70
05000876010;08/07/2021;36,18
05000876010;06/06/2021;30,13
05000876010;13/07/2021;45,10
05000876010;29/07/2021;32,06
05000876010;14/06/2021;77,57
05000876010;23/07/2021;86,38
05000876010;31/07/2021;84,17
05000876010;28/07/2021;79,13
05000876010;22/07/2021;103,69
05000876010;28/06/2021;185,55
05000876010;01/07/2021;12,08
05000876010;29/06/2021;127,44
05000876010;20/07/2021;174,74
05000876010;11/06/2021;48,06
05000876010;19/07/2021;185,42
05000876010;10/07/2021;57,68
05000875525;25/06/2021;122,45
05000875525;13/06/2021;66,96
05000875525;28/07/2021;16,81
05000875525;05/06/2021;163,10
05000875525;13/06/2021;55,21
05000875525;19/07/2021;15,89
05000875525;19/06/2021;186,87
05000875525;01/06/2021;161,00
05000875525;08/07/2021;3,53
05000875525;30/06/2021;179,26
05000875525;28/07/2021;69,40
05000875525;16/06/2021;157,41
05000875525;06/06/2021;42,30
05000875525;05/06/2021;136,82
05000875525;25/07/2021;157,33
05000875525;27/07/2021;100,88
05000875525;15/06/2021;84,30
05000875525;03/06/2021;77,12
05000875525;26/06/2021;189,20
05000875525;30/06/2021;53,29
05000875525;19/07/2021;178,87
05000875525;30/07/2021;27,95
05000875383;27/07/2021;67,75
05000875383;21/07/2021;159,75
05000875383;26/07/2021;55,21
05000875383;27/07/2021;154,25
05000875383;14/06/2021;12,13
05000875383;11/07/2021;88,67
05000875383;21/07/2021;48,21
05000875383;09/07/2021;10,39
05000875383;11/06/2021;34,43
05000875383;21/06/2021;22,01
05000875383;09/07/2021;166,33
05000875383;09/07/2021;91,86
05000875383;24/07/2021;182,36
05000875383;16/07/2021;90,37
05000873920;03/07/2021;156,53
05000873920;07/07/2021;131,66
05000873920;16/07/2021;164,43
05000873920;09/06/2021;15,32
05000873920;04/07/2021;53,95
05000873920;06/06/2021;50,62
05000873920;01/07/2021;143,38
05000873920;23/06/2021;41,19
05000873920;24/07/2021;113,13
05000873920;18/06/2021;33,11
05000873920;10/07/2021;48,76
05000873920;05/07/2021;37,83
05000873920;10/06/2021;47,39
05000873920;07/06/2021;126,79
05000873920;19/07/2021;30,02
05000873920;13/06/2021;177,24
05000873920;01/06/2021;89,37
05000873920;19/06/2021;126,73
05000873920;23/07/2021;188,35
05000873920;31/07/2021;164,11
05000873920;13/07/2021;56,57
05000873920;11/06/2021;196,37
05000871966;08/07/2021;109,12
05000871966;04/06/2021;156,49
05000871966;22/06/2021;11,21
05000871966;14/07/2021;27,94
05000871966;17/06/2021;190,83
05000871966;18/07/2021;72,36
05000871966;12/06/2021;121,01
05000871966;24/06/2021;58,38
05000871966;23/06/2021;184,15
05000871966;13/06/2021;19,16
05000871966;30/07/2021;137,10
05000871966;19/06/2021;131,34
05000871966;04/07/2021;135,92
05000871966;15/06/2021;164,73
05000871966;09/07/2021;106,06
05000871966;12/06/2021;141,81
05000871966;12/06/2021;191,07
05000871966;10/06/2021;21,35
05000871966;15/06/2021;117,63
05000871966;17/06/2021;74,95
05000871966;04/07/2021;4,76
05000871966;30/07/2021;124,09
05000871966;20/06/2021;174,79
05000871679;30/07/2021;113,41
05000871679;05/06/2021;2,90
05000871679;25/07/2021;22,58
05000871679;25/07/2021;98,86
05000871679;20/06/2021;5,08
05000871679;22/06/2021;122,66
05000871679;01/06/2021;23,13
05000871679;29/06/2021;66,69
05000871679;07/07/2021;71,32
05000871679;22/06/2021;105,20
05000871679;25/06/2021;55,96
05000871679;16/06/2021;127,15
05000871679;27/07/2021;61,06
05000871679;10/06/2021;69,47
05000871679;13/06/2021;188,81
05000871679;10/07/2021;130,34
05000871188;12/06/2021;36,88
05000871188;25/06/2021;114,92
05000871188;13/06/2021;86,42
05000871188;30/07/2021;13,95
05000871188;18/07/2021;195,24
05000871188;19/07/2021;146,74
05000871188;11/06/2021;102,06
05000871188;28/06/2021;3,79
05000871188;26/06/2021;188,52
05000871188;17/07/2021;37,58
05000871188;11/06/2021;8,18
05000871188;12/07/2021;96,86
05000871126;01/07/2021;29,97
05000871126;26/06/2021;156,18
05000871126;22/07/2021;15,24
05000871126;02/07/2021;88,07
05000871126;16/06/2021;26,21
05000871126;28/07/2021;4,51
05000871126;17/07/2021;70,54
05000871126;20/06/2021;140,71
05000871126;31/07/2021;130,57
05000871126;29/07/2021;98,75
05000871126;18/06/2021;26,56
05000871126;10/06/2021;161,78
05000871126;13/07/2021;133,62
05000871126;21/06/2021;129,45
05000871126;11/06/2021;40,27
05000871126;06/06/2021;107,68
05000871126;18/06/2021;106,41
05000871126;19/06/2021;99,24
05000869012;27/06/2021;42,74
05000869012;16/07/2021;143,87
05000869012;13/07/2021;180,75
05000869012;18/07/2021;88,08
05000869012;03/07/2021;55,34
05000869012;15/07/2021;125,25
05000869012;06/06/2021;104,48
05000869012;22/06/2021;137,35
05000869012;14/07/2021;131,03
05000869012;30/07/2021;165,48
05000869012;09/07/2021;42,32
05000869012;23/06/2021;183,24
05000869012;08/06/2021;75,58
05000869012;06/06/2021;145,28
05000869012;11/06/2021;172,16
05000869012;10/06/2021;3,05
05000869012;05/06/2021;88,97
05000869012;26/06/2021;198,45
05000869012;15/07/2021;139,48
05000869012;27/07/2021;39,34
05000869012;16/07/2021;78,49
05000869012;07/06/2021;30,67
05000869012;09/07/2021;6,54
05000869012;01/06/2021;87,30
05000869012;27/06/2021;145,28
05000869012;17/06/2021;186,10
05000869012;13/06/2021;48,23
05000868470;06/06/2021;55,54
05000868470;12/06/2021;51,93
05000868470;30/06/2021;117,20
05000868470;12/07/2021;56,56
05000868470;30/07/2021;108,92
05000868470;13/07/2021;114,61
05000868470;16/07/2021;61,45
05000868470;08/07/2021;48,03
05000868470;05/07/2021;100,15
05000868470;27/06/2021;22,10
05000868470;15/07/2021;22,79
05000868470;13/07/2021;189,97
05000868470;31/07/2021;155,76
05000868470;04/06/2021;196,04
05000868470;30/07/2021;22,25
05000868470;28/07/2021;110,39
05000868470;29/06/2021;16,03
05000868470;06/07/2021;131,18
05000868470;26/06/2021;43,93
05000868470;31/07/2021;66,54
05000867141;12/06/2021;89,05
05000867141;05/06/2021;189,95
05000867141;29/06/2021;58,59
05000867141;08/07/2021;167,81
05000867141;06/06/2021;162,34
05000867141;30/06/2021;121,97
05000867141;18/07/2021;119,97
05000867141;20/06/2021;72,50
05000867141;17/06/2021;167,12
05000867141;07/07/2021;68,44
05000867141;03/07/2021;171,07
05000867141;04/07/2021;14,53
05000867141;14/07/2021;137,05
05000867141;26/07/2021;135,34
05000867141;17/07/2021;116,82
05000867141;23/06/2021;179,96
05000867141;05/07/2021;93,99
05000867141;02/07/2021;156,24
05000867141;08/07/2021;42,53
05000867141;25/07/2021;50,67
05000867141;24/07/2021;25,83
05000867141;26/06/2021;47,12
05000867141;18/07/2021;29,04
05000867141;26/06/2021;170,46
05000867141;03/07/2021;114,27
05000866160;02/07/2021;7,39
05000866160;11/07/2021;51,33
05000866160;01/06/2021;89,73
05000866160;20/07/2021;196,62
05000866160;25/07/2021;89,12
05000866160;24/06/2021;58,17
05000866160;29/06/2021;141,09
05000866160;26/07/2021;199,99
05000866160;14/06/2021;181,93
05000866160;12/06/2021;139,84
05000866160;01/06/2021;64,51
05000866160;05/07/2021;9,70
05000866160;11/07/2021;174,76
05000866160;17/06/2021;25,43
05000866160;20/06/2021;150,15
05000866160;07/07/2021;87,93
05000866160;12/07/2021;169,14
05000866160;28/06/2021;161,87
05000866067;30/07/2021;106,66
05000866067;17/07/2021;162,75
05000866067;25/06/2021;90,18
05000866067;09/06/2021;132,04
05000866067;30/07/2021;190,99
05000866067;07/06/2021;22,09
05000866067;01/06/2021;125,74
05000866067;10/06/2021;167,35
05000866067;24/07/2021;181,62
05000866067;21/06/2021;197,61
05000866067;01/07/2021;3,06
05000866067;01/07/2021;94,15
05000866067;31/07/2021;47,05
05000866067;13/07/2021;16,01
05000866067;01/07/2021;106,67
05000866067;06/07/2021;108,15
05000866067;31/07/2021;64,27
05000864313;18/07/2021;79,39
05000864313;24/06/2021;119,67
05000864313;22/06/2021;34,46
05000864313;03/07/2021;168,69
05000864313;15/06/2021;26,76
05000864313;07/06/2021;184,45
05000864313;13/07/2021;35,26
05000864313;22/06/2021;77,72
05000864313;16/06/2021;197,21
05000864313;26/07/2021;131,86
05000864313;11/07/2021;13,75
05000864313;30/07/2021;95,40
05000864313;18/07/2021;112,30
05000864313;24/06/2021;98,47
05000864313;24/06/2021;89,40
05000864313;08/07/2021;101,00
05000864313;06/06/2021;124,24
05000864313;08/06/2021;175,32
05000864313;27/06/2021;2,89
05000864313;07/06/2021;164,90
05000864313;20/07/2021;64,80
05000864313;13/07/2021;21,15
05000864313;01/06/2021;194,99
05000864313;08/06/2021;192,74
05000864258;03/07/2021;59,11
05000864258;13/06/2021;134,13
05000864258;20/06/2021;84,82
05000864258;05/07/2021;95,28
05000864258;03/07/2021;1,55
05000864258;23/06/2021;195,41
05000864258;22/07/2021;94,65
05000864258;30/06/2021;13,14
05000864258;12/07/2021;103,58
05000864258;31/07/2021;82,30
